ISO3,year,exports_gdp,exports_usd,fdi_in_gdp,fdi_out_gdp,gross_CF_gdp,gross_fixed_CF_gdp,gross_fixed_CF_private_gdp,imports_gdp,imports_usd,interest_payments,life_expectancy,un_multidim_pov,wb_multidim_pov,fiscal_balance_gdp,oda_gni,remittances_gdp,pov_international,pov_national,rnd_gdp,researchers_per_million,school_enrollment_primary
BIH,2015,35.11487672321013,5760366704.243626,2.335293102150547,0.5774920726339697,22.169834577157697,21.353561586609416,NA,53.17711586437789,8723359334.774414,2.270599011629567,77.073,NA,NA,0.36048770903511695,2.1580129858765327,10.979478844672029,NA,16.9,0.21603,353.6653,94.695442199707
BIH,2016,35.90870891201324,6146467330.905545,1.8297569506621876,0.02273602158253853,23.330383643732493,21.091244572371455,NA,52.33532509026054,8958199157.419186,2.190187030655668,77.124,NA,NA,1.0629593155158812,2.6027943251782903,10.784617736818044,NA,NA,0.21337,406.85468,96.1386337280273
BIH,2017,40.3244116811041,7390002149.418592,2.77975922538248,0.5498271687258633,25.16429047313195,22.182097745040515,NA,56.321468675582054,10321682504.9428,1.9399866278388065,77.385,NA,NA,2.220903769615779,2.4239167706516453,11.005301922077836,NA,NA,0.1978,471.50932,98.2435989379883
BIH,2018,41.98455384933015,8600140375.440937,2.9378129869285665,0.09267830537902584,24.81202066943054,22.822270392096065,NA,56.44751556893299,11562741847.3915,1.9195572031514052,77.942,NA,NA,1.6252409024584686,1.748296630607327,11.047014955927734,NA,NA,0.19199,459.76526,99.7165832519531
BIH,2019,40.040069270151015,8201250825.660558,2.1866137509789834,0.10706820691685978,25.191036133546397,23.063921517645248,NA,54.476055884095,11158117516.82516,1.8091141771815435,77.394,NA,NA,1.3915021479714698,2.2566647747091504,11.388053900740442,NA,NA,0.19001,451.01282,100.929710388184
BIH,2020,34.5918555020937,6996561966.720443,2.3893902702641565,0.4112518739501471,23.46769978217638,23.150913383744733,NA,47.92979129730702,9694297978.415464,1.775893260409154,76.04,NA,NA,-5.1537410130555,2.1872629141793953,9.547295984205055,NA,NA,0.20325,446.11618,100.263931274414
BIH,2021,42.8225929673139,10137269156.01419,3.242308184750277,0.386720115488025,26.253024536346587,21.62668317485606,NA,53.91652147356047,12763502914.23713,1.6033265501980407,74.567,NA,NA,-1.1826868342240533,2.4197457510603813,10.467531084398647,NA,NA,0.19035,445.69281,101.168617248535
BIH,2022,48.30712734100345,11851991205.415297,3.788272806910798,0.32886974909803257,27.90266802502121,22.577449248144447,NA,61.89815703638336,15186504625.869804,1.590709819595875,76.777,NA,NA,0.10570840168181209,1.177337642161206,10.520878448985677,NA,NA,0.18743,540.14789,101.604507446289
BIH,2023,43.931739417174256,12121804352.524288,4.092026692272899,0.42326317789587625,27.043399752587444,23.793184917638683,NA,55.70129237826996,15369301952.296122,2.106785101472434,77.85,NA,NA,-0.9677358856327274,1.1205489942676747,10.233269597776376,NA,NA,0.19228,669.76765,101.194877624512
BIH,2024,40.872841121631545,12103908243.359571,3.3902483533387184,0.40044074455817674,27.479854363065,24.46697485319515,NA,54.283454589185595,16075269921.28633,NA,NA,NA,NA,-1.5020828801979342,NA,10.550282436191202,NA,NA,NA,NA,NA
