ISO3,year,CPI,infl,cbrate,USDfx,REER,HPI,unemp,inv_GDP,gen_govexp_GDP,gen_govrev_GDP,govdebt_GDP
MDA,1994,11.339554786682129,329.635986328125,NA,4.160974979400635,76.26139068603516,NA,15,36.70100021362305,NA,NA,NA
MDA,1995,14.726181983947754,30.215999603271484,NA,4.495800018310547,72.22645568847656,NA,14.399999618530273,24.87700080871582,42.025001525878906,39.44200134277344,38.133426666259766
MDA,1996,18.187671661376953,23.506000518798828,NA,4.604483127593994,73.50538635253906,NA,13,24.2450008392334,43.29600143432617,35.87200164794922,33.45166778564453
MDA,1997,20.328874588012695,11.77299976348877,NA,4.62358283996582,84.794464111328125,NA,12,23.81399917602539,45.95100021362305,38.47999954223633,40.1077880859375
MDA,1998,21.89333724975586,7.696000099182129,NA,5.370699882507324,82.36027526855469,NA,9.232000350952148,25.87299919128418,39.09400177001953,37.571998596191406,69.10103607177734
MDA,1999,30.487781524658203,39.262001037597656,NA,10.51580810546875,62.83439636230469,NA,11.118000030517578,22.884000778198242,33.01900100708008,30.378999710083008,64.879852294921875
MDA,2000,40.03024673461914,31.20599937438965,27,12.43421745300293,73.1432113647461,NA,8.5,25.459999084472656,34.025001525878906,30.479000091552734,59.64960861206055
MDA,2001,43.939064025878906,9.640999794006348,13,12.865141868591309,75.8323974609375,NA,7.300000190734863,23.281999588012695,29.507999420166016,29.163000106811523,50.67317581176758
MDA,2002,46.26837921142578,5.218999862670898,9.5,13.5704984664917,71.70740509033203,NA,6.800000190734863,21.65999984741211,30.73900032043457,29.559999465942383,49.622623443603516
MDA,2003,51.703102111816406,11.666999816894531,14,13.944883346557617,67.86579895019531,NA,7.900000095367432,23.17799949645996,33.50400161743164,33.9739990234375,44.0553092956543
MDA,2004,58.17853927612305,12.425999641418457,14.5,12.329716682434082,77.68155670166016,NA,8.100000381469727,26.358999252319336,34.80799865722656,35.4010009765625,33.37116622924805
MDA,2005,65.13622283935547,11.85099983215332,12.5,12.599624633789062,79.27196502685547,NA,7.300000190734863,30.826000213623047,37.11899948120117,38.560001373291016,27.709381103515625
MDA,2006,73.45916748046875,12.706999778747559,14.5,13.131057739257812,81.41922760009766,NA,7.400000095367432,32.74800109863281,40.297000885009766,39.87799835205078,25.229278564453125
MDA,2007,82.54398345947266,12.381999969482422,16,12.139945030212402,87.73087310791016,NA,5.099999904632568,38.10599899291992,42.71200180053711,42.86000061035156,19.32646942138672
MDA,2008,93.09561920166016,12.704000473022461,14,10.392044067382812,104.07432556152344,NA,4,39.22800064086914,41.49800109863281,40.62799835205078,15.366593360900879
MDA,2009,93.0372314453125,0.006000000052154064,5,11.109575271606445,106.69208526611328,NA,6.400000095367432,23.142000198364258,45.29999923706055,38.91699981689453,20.161725997924805
MDA,2010,100,7.357999801635742,7,12.369260787963867,100,NA,7.400000095367432,23.60099983215332,34.09600067138672,31.917999267578125,21.872753143310547
MDA,2011,107.68724822998047,7.650000095367432,9.5,11.738612174987793,104.95719909667969,NA,6.699999809265137,24.048999786376953,32.5620002746582,30.51300048828125,19.465375900268555
MDA,2012,112.58307647705078,4.558000087738037,4.5,12.11143684387207,110.04754638671875,NA,5.599999904632568,24.198999404907227,33.667999267578125,31.73699951171875,20.084056854248047
MDA,2013,117.75950622558594,4.568999767303467,3.5,12.586755752563477,106.71260833740234,NA,5.099999904632568,24.937999725341797,32.44200134277344,30.87700080871582,19.677885055541992
MDA,2014,123.75203704833984,5.058000087738037,6.5,14.035630226135254,102.67245483398438,NA,3.9000000953674316,23.783000946044922,33.7760009765625,32.172000885009766,20.580089569091797
MDA,2015,135.72657775878906,9.628000259399414,19.5,18.8184757232666,99.124176025390625,NA,5.025000095367432,24.062000274658203,31.690000534057617,29.760000228881836,22.99033546447754
MDA,2016,144.35784912109375,6.381999969482422,9,19.923828125,101.80703735351562,NA,4.224999904632568,21.98699951171875,30.459999084472656,28.895999908447266,31.58036231994629
MDA,2017,153.84249877929688,6.576000213623047,6.5,18.499034881591797,112.94218444824219,NA,4.125,21.93899917602539,30.97800064086914,30.327999114990234,28.879741668701172
MDA,2018,158.52708435058594,3.049999952316284,6.5,16.802051544189453,122.97501373291016,NA,3.049999952316284,26.591999053955078,31.52899932861328,30.674999237060547,27.372661590576172
MDA,2019,166.19627380371094,4.848999977111816,5.5,17.573469161987305,125.5863037109375,NA,5.11899995803833,25.104000091552734,31.985000610351562,30.520000457763672,25.451011657714844
MDA,2020,172.45518493652344,3.7659711837768555,2.6500000953674316,17.321834564208984,132.0266571044922,NA,3.825000047683716,23.86400032043457,36.68600082397461,31.368999481201172,33.95557403564453
